timestamp,pipe_roll.position,pipe_roll.velocity,drive_shaft.position,drive_shaft.velocity,shell_yaw.position,shell_yaw.velocity,pitch_joint.position,pitch_joint.velocity,roll_joint.position,roll_joint.velocity
8147263977184,0.0415142938801181,-0.0106662798743754,263.880931551386,0,-2.79039145997395,-2.23178522380284E-06,-0.0534524726360367,-0.00331525086003067,-0.0683089584394476,2.94264200142227E-05
8147274654528,0.0413913725916117,-0.0102257141613421,263.880931551386,0,-2.79040558131215,-0.000536166509955347,-0.0535097961619683,-0.00359728264645048,-0.0683076476648486,7.23374731461123E-05
8147284773984,0.0412719904042261,-0.00955950241481195,263.880931551386,0,-2.79042356244266,-0.00015092783538521,-0.0535475292733829,-0.00334298797659372,-0.0683093329464759,-2.24047561051652E-05
8147294635136,0.0412719904042261,-0.00926427915631141,263.880931551386,0,-2.79042356244266,1.97857814181074E-05,-0.0535475292733829,-0.00323030052932874,-0.068306898650792,0.00012021148157644
8147304539584,0.041161276212602,-0.00937781697608186,263.880931551386,0,-2.79042259531412,0.000471344193280712,-0.05361261857095,-0.00340824757787085,-0.0683037153410515,0.000260600432196884
8147314718304,0.0410519874931004,-0.00865958232172206,263.880931551386,0,-2.79043560416273,0.000205540530794909,-0.0536637724442431,-0.00376729492614247,-0.0683009065383393,0.000299517710400588
8147324447680,0.040942198190551,-0.00866354130976287,263.880931551386,0,-2.79044525893206,0.000556232050832841,-0.0536969524770764,-0.0034557651998508,-0.0682995957637403,0.000286545284332687
8147335223872,0.040942198190551,-0.00866529568493841,263.880931551386,0,-2.79044525893206,0.000711636535688187,-0.0536969524770764,-0.0033177147655938,-0.06830184280591,0.000150621906864146
8147344825792,0.0408363126712314,-0.00847012159821564,263.880931551386,0,-2.79043978429437,0.000740283850337106,-0.0537465135552998,-0.00325336409880981,-0.0683024045664525,6.28139078799637E-05
8147356937088,0.0407471050885231,-0.00818346503386884,263.880931551386,0,-2.79045616834236,0.000140346741750107,-0.053779977938099,-0.00352299786337862,-0.0683009065383393,0.000100966811387251
8147363203584,0.0406382118045141,-0.00849001256663676,263.880931551386,0,-2.79045786541099,-0.000254565845431852,-0.0538366274529473,-0.00290183842236928,-0.0683024045664525,7.73041085978431E-05
8147375795232,0.0405490649052059,-0.00772906995299622,263.880931551386,0,-2.79047057194777,-6.28800165444415E-05,-0.0538975073139131,-0.00352677603660492,-0.068299221256712,0.000225245359516195
8147383731936,0.0405490649052059,-0.00739186791610495,263.880931551386,0,-2.79047057194777,2.2063119488891E-05,-0.0538975073139131,-0.00380370918855715,-0.0682967869610281,0.000356849469927068
8147395508544,0.0404775156706416,-0.00741138623919589,263.880931551386,0,-2.79047021833703,0.000408845612225005,-0.0539302384527727,-0.00335889921263816,-0.0682939781583159,0.000502735318086788
8147404172576,0.040419481609205,-0.00550256056034962,263.880931551386,0,-2.79046311933042,0.000746381266461324,-0.0539732109632766,-0.00307552079474501,-0.06828648801775,0.000600981261853267
8147413544384,0.040351664450548,-0.00476645718414037,263.880931551386,0,-2.79048131975006,0.000623357977663156,-0.0540152804218137,-0.00284883338347426,-0.068283866468552,0.000526580905636937
8147424229504,0.0402963761458239,-0.00393037498534121,263.880931551386,0,-2.7904827427938,-0.000315208152438738,-0.0540572708675158,-0.00278327215687393,-0.0682833047080096,0.000454736998764127
8147435422912,0.0402963761458239,-0.0035598757973738,263.880931551386,0,-2.7904827427938,-0.000731121790542632,-0.0540572708675158,-0.00275421953351649,-0.0682846154826086,0.000331295971235564
8147444359776,0.040247732314736,-0.00345304842536187,263.880931551386,0,-2.79049561248534,-0.000963899894862495,-0.0541084849220081,-0.00294459454413223,-0.068282555693953,0.000413007260553031
8147454101760,0.0402139787867599,-0.00255496013010754,263.880931551386,0,-2.79050719860308,-4.22860657389203E-06,-0.0541378950914269,-0.00285155584799053,-0.0682840537220661,0.000337813271278699
8147463858976,0.0401953431273212,-0.00178688073081412,263.880931551386,0,-2.79051077915334,0.000355798519504307,-0.054174759108041,-0.00298134953008435,-0.0682844282290944,0.000382585879094671
8147474206336,0.0401731538441887,-0.00152760671167304,263.880931551386,0,-2.79051838621578,7.47435429893344E-05,-0.0541848471069156,-0.00278026030155886,-0.0682834919615237,0.000489920201428597
8147484917472,0.0401731538441887,-0.00141271272913068,263.880931551386,0,-2.79051838621578,-4.98023936692328E-05,-0.0541848471069156,-0.00269115016862612,-0.068283866468552,0.000442324182434789
8147494347840,0.0401690249533347,-0.000167562277307809,263.880931551386,0,-2.79053251048406,-0.000358157822860477,-0.0542123473255519,-0.00260590920527709,-0.0682853644966652,0.000428795838210665
8147504008704,0.0401708033014391,0.00139641230746607,263.880931551386,0,-2.7905506906164,-0.000309741504183599,-0.0542579906358449,-0.00284124004177228,-0.0682840537220661,0.000559683118762697
8147513984864,0.040177166918359,0.00204099987150773,263.880931551386,0,-2.79055625272537,-6.16319751355525E-05,-0.0542892512430745,-0.00298111217969236,-0.0682859262572076,0.00052984689882152
8147524414784,0.0401957029153542,0.00261437328323031,263.880931551386,0,-2.79055981737749,-0.000277122626718827,-0.0543381668341781,-0.00288635257008931,-0.0682819939334105,0.000777555508307955
8147534462944,0.0401957029153542,0.00286845641494921,263.880931551386,0,-2.79055981737749,-0.000372614567033836,-0.0543381668341781,-0.00284436105482865,-0.0682846154826086,0.000684480991380733
8147544238240,0.0402334893476195,0.00363616512929459,263.880931551386,0,-2.79056197754348,7.38330903366728E-06,-0.0543603460302977,-0.00270344652314793,-0.0682823684404388,0.000747009770241072
8147565949088,0.0402828555063217,0.00403494241014954,263.880931551386,0,-2.7905514141606,0.0003830665466821,-0.0543860246411951,-0.00207305647137335,-0.0682853644966652,0.000654066924512769
8147566434656,0.0403270824052905,0.00510296741487498,263.880931551386,0,-2.79055239027194,-0.000140771987749256,-0.0544180299115074,-0.00200581037751426,-0.0682917311161461,0.000449583938404194
8147574426944,0.0403970284263473,0.0063349199038701,263.880931551386,0,-2.79055254509321,-8.36347660598955E-06,-0.0544437104626577,-0.00159584647764896,-0.0683025918199666,0.000106683255214368
8147589518304,0.0403970284263473,0.0068808439738272,263.880931551386,0,-2.79055254509321,5.03116703221629E-05,-0.0544437104626577,-0.00141417619186342,-0.06830184280591,6.03380104631841E-05
8147598154112,0.0404553098130634,0.00572496222720319,263.880931551386,0,-2.79055769085193,-0.000105136848345812,-0.0544681752503016,-0.00143022426865613,-0.0683035280875373,0.000356882477016232
8147606924832,0.040530439280209,0.00599456007368162,263.880931551386,0,-2.79055964445424,1.9826761171594E-05,-0.0544883952252554,-0.00105392839163149,-0.0683020300594242,0.000544900365858845
8147614553568,0.0406096690422217,0.00646556775641435,263.880931551386,0,-2.79057492103036,-0.000345809822465672,-0.0545055247925566,-0.00164508099059916,-0.0683065241437637,0.000446771478396802
8147625911104,0.0407038097359768,0.00788284498267932,263.880931551386,0,-2.79057676413209,-0.000683013579609126,-0.0545170962424807,-0.000735210734681578,-0.0683059623832212,0.000491964675160563
8147635781760,0.0407038097359768,0.00851089335185888,263.880931551386,0,-2.79057676413209,-0.000832441133958024,-0.0545170962424807,-0.00033201330809202,-0.0683052133691646,0.000536898206822516
8147648021760,0.0407921622003918,0.00816521212507295,263.880931551386,0,-2.79058099079586,-0.000650552526941995,-0.0545334003768869,-0.000485523793393522,-0.0683048388621364,0.000597704399644517
8147657686816,0.0408921386450916,0.00892888371618966,263.880931551386,0,-2.79059721544242,-0.000633485600736888,-0.0545394749073579,-0.000493624513908909,-0.0683070859043061,0.00052317237508653
8147663609408,0.0409891217393668,0.00850473672534876,263.880931551386,0,-2.79059292999439,-0.000258292564424915,-0.0545518937922096,-0.000288631522964961,-0.0683039025945656,0.000699150453851298
8147675083808,0.0410954342168327,0.00853043896363477,263.880931551386,0,-2.79058993571016,0.000274903597735896,-0.0545684547158145,0.000148001601700761,-0.0683078349183627,0.000500285033165443
8147684777344,0.0412000187707557,0.00844459124447696,263.880931551386,0,-2.79061054674191,-0.00067212929006467,-0.0545621663892653,0.00040224416851282,-0.0683065241437637,0.000544604142091365
8147693398592,0.0412000187707557,0.00840654892007093,263.880931551386,0,-2.79061054674191,-0.00109179486411048,-0.0545621663892653,0.000514908526976508,-0.0683083966789051,0.000445615784543229
8147704154400,0.041289821433295,0.00821852314780915,263.880931551386,0,-2.79061541931491,-0.000728927795361749,-0.0545561299716231,0.00015144814837356,-0.0683083966789051,0.000463781569792529
